time,voltage
2022-12-22 18:38:20.111848,3.916136
2022-12-22 18:38:50.241271,3.915814
2022-12-22 18:39:20.370393,3.915492
2022-12-22 18:39:50.497330,3.915177
2022-12-22 18:40:20.625239,3.91485
2022-12-22 18:40:50.745651,3.914513
2022-12-22 18:41:20.877530,3.914208
2022-12-22 18:41:51.003954,3.913884
2022-12-22 18:42:21.144138,3.913558
2022-12-22 18:42:51.271806,3.913211
2022-12-22 18:43:21.389243,3.912901
2022-12-22 18:43:51.523443,3.912577
2022-12-22 18:44:21.647964,3.91223
2022-12-22 18:44:51.767027,3.91191
2022-12-22 18:45:21.889853,3.911587
2022-12-22 18:45:52.007001,3.911267
2022-12-22 18:46:22.131189,3.910933
2022-12-22 18:46:52.252530,3.910583
2022-12-22 18:47:22.393838,3.910273
2022-12-22 18:47:52.522698,3.909936
2022-12-22 18:48:22.635904,3.909605
2022-12-22 18:48:52.759272,3.909297
2022-12-22 18:49:22.882757,3.908986
2022-12-22 18:49:53.013150,3.908657
2022-12-22 18:50:23.136505,3.908334
2022-12-22 18:50:53.262814,3.907996
2022-12-22 18:51:23.403965,3.907668
2022-12-22 18:51:53.528643,3.907346
2022-12-22 18:52:23.661993,3.907019
2022-12-22 18:52:53.788086,3.906701
2022-12-22 18:53:23.904827,3.906375
2022-12-22 18:53:54.027267,3.906071
2022-12-22 18:54:24.154407,3.905732
2022-12-22 18:54:54.294600,3.905403
2022-12-22 18:55:24.425055,3.905085
2022-12-22 18:55:54.566824,3.904773
2022-12-22 18:56:24.706476,3.904439
2022-12-22 18:56:54.839439,3.904119
2022-12-22 18:57:24.967824,3.903795
2022-12-22 18:57:55.097008,3.903474
2022-12-22 18:58:25.229834,3.903144
2022-12-22 18:58:55.362958,3.902818
2022-12-22 18:59:25.490648,3.9025
2022-12-22 18:59:55.627101,3.902169
2022-12-22 19:00:25.763452,3.901835
2022-12-22 19:00:55.890152,3.901526
2022-12-22 19:01:26.020543,3.901214
2022-12-22 19:01:56.158845,3.90087
2022-12-22 19:02:26.293565,3.90055
2022-12-22 19:02:56.436542,3.900226
2022-12-22 19:03:26.551540,3.899902
2022-12-22 19:03:56.687877,3.899594
2022-12-22 19:04:26.817853,3.899272
2022-12-22 19:04:56.939552,3.898925
2022-12-22 19:05:27.059993,3.898616
2022-12-22 19:05:57.179963,3.898301
2022-12-22 19:06:27.300085,3.897973
2022-12-22 19:06:57.425725,3.897653
2022-12-22 19:07:27.561473,3.897339
2022-12-22 19:07:57.695565,3.897011
2022-12-22 19:08:27.816557,3.896677
2022-12-22 19:08:57.945147,3.896356
2022-12-22 19:09:28.077285,3.896037
2022-12-22 19:09:58.215165,3.895732
2022-12-22 19:10:28.349691,3.895388
2022-12-22 19:10:58.475940,3.89507
2022-12-22 19:11:28.608554,3.894749
2022-12-22 19:11:58.740982,3.894432
2022-12-22 19:12:28.862952,3.894108
2022-12-22 19:12:58.988679,3.893792
2022-12-22 19:13:29.125276,3.893475
2022-12-22 19:13:59.267770,3.89314
2022-12-22 19:14:29.393819,3.892815
2022-12-22 19:14:59.516253,3.892503
2022-12-22 19:15:29.640252,3.892182
2022-12-22 19:15:59.769325,3.891863
2022-12-22 19:16:29.894735,3.891543
2022-12-22 19:17:00.017084,3.891243
2022-12-22 19:17:30.160295,3.890908
2022-12-22 19:18:00.284782,3.890586
2022-12-22 19:18:30.413856,3.890278
2022-12-22 19:19:00.547732,3.889942
2022-12-22 19:19:30.681806,3.889625
2022-12-22 19:20:00.806239,3.889291
2022-12-22 19:20:30.947361,3.888965
2022-12-22 19:21:01.081143,3.888644
2022-12-22 19:21:31.218157,3.888351
2022-12-22 19:22:01.358601,3.888014
2022-12-22 19:22:31.491952,3.887698
2022-12-22 19:23:01.619367,3.887372
2022-12-22 19:23:31.750411,3.887034
2022-12-22 19:24:01.888969,3.88673
2022-12-22 19:24:32.024352,3.886418
2022-12-22 19:25:02.157367,3.886113
2022-12-22 19:25:32.286144,3.885792
2022-12-22 19:26:02.421402,3.88544
2022-12-22 19:26:32.551884,3.885129
2022-12-22 19:27:02.667146,3.884811
2022-12-22 19:27:32.784256,3.884474
2022-12-22 19:28:02.911374,3.884161
2022-12-22 19:28:33.038522,3.883852
2022-12-22 19:29:03.164869,3.883517
2022-12-22 19:29:33.293467,3.883183
2022-12-22 19:30:03.426347,3.882874
2022-12-22 19:30:33.548184,3.882547
2022-12-22 19:31:03.666776,3.882215
2022-12-22 19:31:33.791134,3.881894
2022-12-22 19:32:03.919099,3.881568
2022-12-22 19:32:34.041824,3.881261
2022-12-22 19:33:04.164387,3.880939
2022-12-22 19:33:34.290126,3.880612
2022-12-22 19:34:04.411310,3.880298
2022-12-22 19:34:34.530678,3.879987
2022-12-22 19:35:04.655183,3.879646
2022-12-22 19:35:34.783711,3.879314
2022-12-22 19:36:04.905338,3.878988
2022-12-22 19:36:35.021349,3.878676
2022-12-22 19:37:05.143503,3.878351
2022-12-22 19:37:35.278105,3.878009
2022-12-22 19:38:05.408841,3.877685
2022-12-22 19:38:35.533307,3.877379
2022-12-22 19:39:05.644371,3.877045
2022-12-22 19:39:35.770021,3.8767
2022-12-22 19:40:05.883123,3.876397
2022-12-22 19:40:36.010101,3.876088
2022-12-22 19:41:06.134623,3.875746
2022-12-22 19:41:36.264298,3.875419
2022-12-22 19:42:06.397537,3.875102
2022-12-22 19:42:36.528392,3.874779
2022-12-22 19:43:06.653199,3.874441
2022-12-22 19:43:36.784301,3.874111
2022-12-22 19:44:06.910060,3.873794
2022-12-22 19:44:37.039721,3.873456
2022-12-22 19:45:07.156243,3.873119
2022-12-22 19:45:37.286370,3.872789
2022-12-22 19:46:07.429206,3.872454
2022-12-22 19:46:37.565634,3.872152
2022-12-22 19:47:07.689502,3.871827
2022-12-22 19:47:37.817017,3.871502
2022-12-22 19:48:07.947421,3.871169
2022-12-22 19:48:38.071689,3.87086
2022-12-22 19:49:08.185537,3.870537
2022-12-22 19:49:38.308881,3.870204
2022-12-22 19:50:08.436245,3.86987
2022-12-22 19:50:38.572709,3.869553
2022-12-22 19:51:08.703983,3.869231
2022-12-22 19:51:38.832496,3.868899
2022-12-22 19:52:08.964936,3.868585
2022-12-22 19:52:39.101501,3.868255
2022-12-22 19:53:09.236774,3.867926
2022-12-22 19:53:39.366781,3.867599
2022-12-22 19:54:09.491857,3.867278
2022-12-22 19:54:39.606944,3.86694
2022-12-22 19:55:09.729916,3.866607
2022-12-22 19:55:39.854569,3.866286
2022-12-22 19:56:09.984108,3.865954
2022-12-22 19:56:40.120267,3.865628
2022-12-22 19:57:10.249994,3.865305
2022-12-22 19:57:40.388562,3.864978
2022-12-22 19:58:10.517812,3.864638
2022-12-22 19:58:40.635298,3.864304
2022-12-22 19:59:10.762147,3.863988
2022-12-22 19:59:40.877139,3.863665
2022-12-22 20:00:11.010977,3.863327
2022-12-22 20:00:41.146276,3.863008
2022-12-22 20:01:11.273076,3.862661
2022-12-22 20:01:41.391254,3.862357
2022-12-22 20:02:11.522657,3.862028
2022-12-22 20:02:41.652351,3.861691
2022-12-22 20:03:11.770146,3.861344
2022-12-22 20:03:41.890837,3.86104
2022-12-22 20:04:12.011034,3.860702
2022-12-22 20:04:42.132831,3.860373
2022-12-22 20:05:12.250500,3.860041
2022-12-22 20:05:42.385216,3.859707
2022-12-22 20:06:12.518918,3.859374
2022-12-22 20:06:42.646597,3.859052
2022-12-22 20:07:12.776231,3.858732
2022-12-22 20:07:42.914150,3.858393
2022-12-22 20:08:13.049787,3.858065
2022-12-22 20:08:43.180209,3.857751
2022-12-22 20:09:13.298257,3.85741
2022-12-22 20:09:43.419484,3.857071
2022-12-22 20:10:13.545963,3.856747
2022-12-22 20:10:43.685318,3.856406
2022-12-22 20:11:13.819076,3.856062
2022-12-22 20:11:43.951616,3.855737
2022-12-22 20:12:14.070227,3.855428
2022-12-22 20:12:44.194269,3.855083
2022-12-22 20:13:14.322871,3.854757
2022-12-22 20:13:44.444963,3.85441
2022-12-22 20:14:14.568364,3.854085
2022-12-22 20:14:44.693127,3.853751
2022-12-22 20:15:14.819949,3.853421
2022-12-22 20:15:44.957224,3.85312
2022-12-22 20:16:15.086118,3.852767
2022-12-22 20:16:45.205217,3.852458
2022-12-22 20:17:15.320147,3.85212
2022-12-22 20:17:45.441771,3.851775
2022-12-22 20:18:15.572145,3.851464
2022-12-22 20:18:45.687486,3.851115
2022-12-22 20:19:15.819919,3.850772
2022-12-22 20:19:45.946948,3.850454
2022-12-22 20:20:16.075451,3.850107
2022-12-22 20:20:46.214838,3.849782
2022-12-22 20:21:16.336991,3.84945
2022-12-22 20:21:46.469964,3.849117
2022-12-22 20:22:16.609484,3.848778
2022-12-22 20:22:46.734764,3.848442
2022-12-22 20:23:16.865423,3.848115
2022-12-22 20:23:46.992184,3.847779
2022-12-22 20:24:17.119518,3.847448
2022-12-22 20:24:47.260078,3.847115
2022-12-22 20:25:17.383872,3.846783
2022-12-22 20:25:47.508616,3.846454
2022-12-22 20:26:17.629773,3.846124
2022-12-22 20:26:47.748344,3.845777
2022-12-22 20:27:17.867448,3.845457
2022-12-22 20:27:47.999486,3.84511
2022-12-22 20:28:18.139503,3.844774
2022-12-22 20:28:48.269395,3.844438
2022-12-22 20:29:18.393059,3.844105
2022-12-22 20:29:48.517023,3.843783
2022-12-22 20:30:18.646158,3.843435
2022-12-22 20:30:48.770772,3.843123
2022-12-22 20:31:18.903998,3.84277
2022-12-22 20:31:49.023229,3.842431
2022-12-22 20:32:19.136730,3.842108
2022-12-22 20:32:49.257619,3.841762
2022-12-22 20:33:19.383314,3.841441
2022-12-22 20:33:49.505915,3.8411
2022-12-22 20:34:19.636019,3.84078
2022-12-22 20:34:49.762375,3.840409
2022-12-22 20:35:19.881702,3.840114
2022-12-22 20:35:50.004205,3.839775
2022-12-22 20:36:20.129154,3.839437
2022-12-22 20:36:50.257836,3.839109
2022-12-22 20:37:20.380189,3.838757
2022-12-22 20:37:50.508913,3.838433
2022-12-22 20:38:20.646191,3.83809
2022-12-22 20:38:50.783956,3.837763
2022-12-22 20:39:20.922548,3.837406
2022-12-22 20:39:51.051035,3.837076
2022-12-22 20:40:21.178974,3.836745
2022-12-22 20:40:51.316452,3.836404
2022-12-22 20:41:21.451090,3.836089
2022-12-22 20:41:51.588922,3.835748
2022-12-22 20:42:21.711203,3.835398
2022-12-22 20:42:51.850494,3.835084
2022-12-22 20:43:21.986757,3.834737
2022-12-22 20:43:52.105847,3.834379
2022-12-22 20:44:22.237954,3.834062
2022-12-22 20:44:52.374931,3.833714
2022-12-22 20:45:22.507984,3.833401
2022-12-22 20:45:52.638258,3.833068
2022-12-22 20:46:22.769532,3.832725
2022-12-22 20:46:52.898509,3.832365
2022-12-22 20:47:23.034454,3.832029
2022-12-22 20:47:53.158488,3.831727
2022-12-22 20:48:23.285778,3.831374
2022-12-22 20:48:53.395716,3.831042
2022-12-22 20:49:23.524806,3.830703
2022-12-22 20:49:53.650720,3.830359
2022-12-22 20:50:23.775757,3.830016
2022-12-22 20:50:53.902689,3.829681
2022-12-22 20:51:24.023492,3.829352
2022-12-22 20:51:54.141759,3.829028
2022-12-22 20:52:24.273936,3.828682
2022-12-22 20:52:54.406678,3.828344
2022-12-22 20:53:24.538194,3.828003
2022-12-22 20:53:54.657392,3.827668
2022-12-22 20:54:24.782836,3.827316
2022-12-22 20:54:54.913838,3.826984
2022-12-22 20:55:25.038466,3.826645
2022-12-22 20:55:55.163447,3.826329
2022-12-22 20:56:25.305432,3.825978
2022-12-22 20:56:55.431779,3.82564
2022-12-22 20:57:25.549530,3.825308
2022-12-22 20:57:55.671001,3.824967
2022-12-22 20:58:25.789806,3.824633
2022-12-22 20:58:55.918678,3.824275
2022-12-22 20:59:26.058182,3.823938
2022-12-22 20:59:56.195753,3.823618
2022-12-22 21:00:26.317616,3.823288
2022-12-22 21:00:56.446198,3.822959
2022-12-22 21:01:26.580155,3.822619
2022-12-22 21:01:56.706455,3.822287
2022-12-22 21:02:26.845419,3.821954
2022-12-22 21:02:56.973126,3.821616
2022-12-22 21:03:27.088773,3.821274
2022-12-22 21:03:57.215656,3.820957
2022-12-22 21:04:27.331578,3.820617
2022-12-22 21:04:57.458312,3.820286
2022-12-22 21:05:27.588152,3.819955
2022-12-22 21:05:57.714306,3.819613
2022-12-22 21:06:27.829383,3.819272
2022-12-22 21:06:57.957232,3.818935
2022-12-22 21:07:28.072769,3.818609
2022-12-22 21:07:58.200535,3.818261
2022-12-22 21:08:28.315841,3.817924
2022-12-22 21:08:58.439971,3.817588
2022-12-22 21:09:28.566609,3.817262
2022-12-22 21:09:58.705334,3.81694
2022-12-22 21:10:28.831611,3.816574
2022-12-22 21:10:58.957415,3.816259
2022-12-22 21:11:29.094898,3.815915
2022-12-22 21:11:59.231542,3.815593
2022-12-22 21:12:29.362674,3.815251
2022-12-22 21:12:59.493476,3.814925
2022-12-22 21:13:29.611989,3.814597
2022-12-22 21:13:59.746333,3.814255
2022-12-22 21:14:29.877861,3.81394
2022-12-22 21:15:00.009277,3.813603
2022-12-22 21:15:30.127891,3.813277
2022-12-22 21:16:00.252507,3.812949
2022-12-22 21:16:30.369278,3.812593
2022-12-22 21:17:00.497029,3.812243
2022-12-22 21:17:30.627273,3.811944
2022-12-22 21:18:00.757715,3.811593
2022-12-22 21:18:30.894369,3.811264
2022-12-22 21:19:01.027079,3.810939
2022-12-22 21:19:31.150859,3.810591
2022-12-22 21:20:01.289952,3.810268
2022-12-22 21:20:31.419861,3.80993
2022-12-22 21:21:01.544434,3.809594
2022-12-22 21:21:31.677085,3.809269
2022-12-22 21:22:01.800787,3.808944
2022-12-22 21:22:31.937268,3.808595
2022-12-22 21:23:02.074143,3.808276
2022-12-22 21:23:32.201828,3.807935
2022-12-22 21:24:02.332890,3.807621
2022-12-22 21:24:32.475823,3.807283
2022-12-22 21:25:02.601893,3.806952
2022-12-22 21:25:32.732319,3.806641
2022-12-22 21:26:02.865359,3.806313
2022-12-22 21:26:32.990395,3.805964
2022-12-22 21:27:03.123387,3.805648
2022-12-22 21:27:33.263581,3.805326
2022-12-22 21:28:03.391379,3.804987
2022-12-22 21:28:33.518996,3.804656
2022-12-22 21:29:03.642777,3.804313
2022-12-22 21:29:33.779014,3.80399
2022-12-22 21:30:03.911292,3.803662
2022-12-22 21:30:34.044576,3.803333
2022-12-22 21:31:04.161892,3.802996
2022-12-22 21:31:34.289515,3.802676
2022-12-22 21:32:04.427066,3.80234
2022-12-22 21:32:34.555844,3.802004
2022-12-22 21:33:04.684626,3.801679
2022-12-22 21:33:34.827087,3.801367
2022-12-22 21:34:04.950927,3.801023
2022-12-22 21:34:35.086161,3.800704
2022-12-22 21:35:05.211240,3.800372
2022-12-22 21:35:35.338975,3.800043
2022-12-22 21:36:05.467847,3.79973
2022-12-22 21:36:35.599464,3.799399
2022-12-22 21:37:05.730756,3.79907
2022-12-22 21:37:35.867817,3.798752
2022-12-22 21:38:06.007846,3.798428
2022-12-22 21:38:36.150017,3.798092
2022-12-22 21:39:06.277671,3.797769
2022-12-22 21:39:36.421024,3.79746
2022-12-22 21:40:06.547778,3.797125
2022-12-22 21:40:36.667600,3.796803
2022-12-22 21:41:06.790801,3.796495
2022-12-22 21:41:36.935629,3.79616
2022-12-22 21:42:07.055985,3.795847
2022-12-22 21:42:37.179342,3.79553
2022-12-22 21:43:07.308595,3.795208
2022-12-22 21:43:37.444152,3.794873
2022-12-22 21:44:07.583092,3.794558
2022-12-22 21:44:37.719357,3.794229
2022-12-22 21:45:07.855979,3.793916
2022-12-22 21:45:37.996392,3.793607
2022-12-22 21:46:08.133761,3.793287
2022-12-22 21:46:38.258562,3.792958
2022-12-22 21:47:08.384169,3.792645
2022-12-22 21:47:38.511014,3.792313
2022-12-22 21:48:08.641904,3.792001
2022-12-22 21:48:38.766343,3.791682
2022-12-22 21:49:08.888233,3.791359
2022-12-22 21:49:39.016982,3.791041
2022-12-22 21:50:09.146851,3.790711
2022-12-22 21:50:39.288179,3.790387
2022-12-22 21:51:09.417274,3.790084
2022-12-22 21:51:39.545197,3.789761
2022-12-22 21:52:09.671367,3.789448
2022-12-22 21:52:39.794868,3.789132
2022-12-22 21:53:09.913133,3.788788
2022-12-22 21:53:40.037037,3.788471
2022-12-22 21:54:10.159568,3.788155
2022-12-22 21:54:40.292577,3.787836
2022-12-22 21:55:10.415594,3.787515
2022-12-22 21:55:40.554948,3.78719
2022-12-22 21:56:10.683332,3.786878
2022-12-22 21:56:40.809473,3.786557
2022-12-22 21:57:10.947605,3.786242
2022-12-22 21:57:41.086060,3.785941
2022-12-22 21:58:11.224398,3.785639
2022-12-22 21:58:41.347197,3.785323
2022-12-22 21:59:11.471358,3.785003
2022-12-22 21:59:41.594298,3.784713
2022-12-22 22:00:11.716417,3.784376
2022-12-22 22:00:41.831185,3.784066
2022-12-22 22:01:11.963564,3.783762
2022-12-22 22:01:42.095225,3.783447
2022-12-22 22:02:12.209962,3.783128
2022-12-22 22:02:42.334506,3.782801
2022-12-22 22:03:12.462706,3.782522
2022-12-22 22:03:42.593315,3.782215
2022-12-22 22:04:12.715577,3.781902
2022-12-22 22:04:42.836586,3.781592
2022-12-22 22:05:12.958948,3.781304
2022-12-22 22:05:43.077121,3.780956
2022-12-22 22:06:13.197806,3.780666
2022-12-22 22:06:43.322369,3.780363
2022-12-22 22:07:13.451776,3.780053
2022-12-22 22:07:43.576142,3.779751
2022-12-22 22:08:13.700117,3.77944
2022-12-22 22:08:43.837029,3.779124
2022-12-22 22:09:13.972325,3.778811
2022-12-22 22:09:44.113502,3.778487
2022-12-22 22:10:14.243221,3.778183
2022-12-22 22:10:44.358666,3.777875
2022-12-22 22:11:14.489142,3.777569
2022-12-22 22:11:44.619910,3.777241
2022-12-22 22:12:14.742273,3.776956
2022-12-22 22:12:44.879729,3.776633
2022-12-22 22:13:15.014278,3.776324
2022-12-22 22:13:45.159403,3.776009
2022-12-22 22:14:15.290416,3.775707
2022-12-22 22:14:45.429536,3.775398
2022-12-22 22:15:15.561210,3.775093
2022-12-22 22:15:45.690112,3.774783
2022-12-22 22:16:15.826224,3.77448
2022-12-22 22:16:45.956778,3.774179
2022-12-22 22:17:16.091395,3.773865
2022-12-22 22:17:46.221970,3.773562
2022-12-22 22:18:16.349184,3.773276
2022-12-22 22:18:46.476570,3.77295
2022-12-22 22:19:16.598570,3.772651
2022-12-22 22:19:46.721582,3.772344
2022-12-22 22:20:16.842348,3.772028
2022-12-22 22:20:46.970973,3.771733
2022-12-22 22:21:17.108541,3.771418
2022-12-22 22:21:47.238886,3.771139
2022-12-22 22:22:17.377448,3.77082
2022-12-22 22:22:47.510748,3.770524
2022-12-22 22:23:17.635754,3.770209
2022-12-22 22:23:47.766331,3.769905
2022-12-22 22:24:17.885208,3.769616
2022-12-22 22:24:48.006907,3.769306
2022-12-22 22:25:18.127187,3.769011
2022-12-22 22:25:48.249688,3.768715
2022-12-22 22:26:18.371444,3.768398
2022-12-22 22:26:48.487296,3.768094
2022-12-22 22:27:18.615536,3.767781
2022-12-22 22:27:48.756082,3.767491
2022-12-22 22:28:18.882994,3.767209
2022-12-22 22:28:49.009730,3.766891
2022-12-22 22:29:19.149211,3.7666
2022-12-22 22:29:49.285860,3.7663
2022-12-22 22:30:19.424711,3.765987
2022-12-22 22:30:49.556175,3.765679
2022-12-22 22:31:19.695666,3.765375
2022-12-22 22:31:49.827550,3.765088
2022-12-22 22:32:19.947612,3.764762
2022-12-22 22:32:50.073639,3.764477
2022-12-22 22:33:20.211871,3.764184
2022-12-22 22:33:50.346436,3.763888
2022-12-22 22:34:20.480741,3.763579
2022-12-22 22:34:50.600492,3.763278
2022-12-22 22:35:20.744976,3.762976
2022-12-22 22:35:50.865220,3.762671
2022-12-22 22:36:20.991541,3.762375
2022-12-22 22:36:51.111736,3.762068
2022-12-22 22:37:21.226747,3.761777
2022-12-22 22:37:51.364544,3.76148
2022-12-22 22:38:21.501035,3.761164
2022-12-22 22:38:51.630638,3.760858
2022-12-22 22:39:21.753769,3.760565
2022-12-22 22:39:51.887436,3.760275
2022-12-22 22:40:22.013421,3.75996
2022-12-22 22:40:52.150527,3.759655
2022-12-22 22:41:22.278923,3.759367
2022-12-22 22:41:52.410286,3.759058
2022-12-22 22:42:22.541300,3.758788
2022-12-22 22:42:52.675730,3.758475
2022-12-22 22:43:22.800322,3.758182
2022-12-22 22:43:52.921962,3.757873
2022-12-22 22:44:23.043429,3.757589
2022-12-22 22:44:53.166843,3.757302
2022-12-22 22:45:23.300116,3.757019
2022-12-22 22:45:53.435410,3.756717
2022-12-22 22:46:23.571997,3.75644
2022-12-22 22:46:53.714282,3.756135
2022-12-22 22:47:23.845083,3.755847
2022-12-22 22:47:53.981026,3.75554
2022-12-22 22:48:24.110361,3.755255
2022-12-22 22:48:54.242266,3.754961
2022-12-22 22:49:24.376857,3.754665
2022-12-22 22:49:54.494879,3.754385
2022-12-22 22:50:24.622645,3.754081
2022-12-22 22:50:54.757893,3.753791
2022-12-22 22:51:24.889362,3.753503
2022-12-22 22:51:55.013068,3.753229
2022-12-22 22:52:25.145812,3.752939
2022-12-22 22:52:55.270834,3.752643
2022-12-22 22:53:25.403381,3.75234
2022-12-22 22:53:55.525901,3.752049
2022-12-22 22:54:25.649942,3.751753
2022-12-22 22:54:55.776675,3.751467
2022-12-22 22:55:25.905332,3.751161
2022-12-22 22:55:56.047749,3.750878
2022-12-22 22:56:26.167037,3.750581
2022-12-22 22:56:56.299438,3.750288
2022-12-22 22:57:26.432052,3.749976
2022-12-22 22:57:56.563695,3.749696
2022-12-22 22:58:26.691797,3.749414
2022-12-22 22:58:56.817044,3.74912
2022-12-22 22:59:26.952330,3.748826
2022-12-22 22:59:57.085277,3.748541
2022-12-22 23:00:27.202105,3.748238
2022-12-22 23:00:57.321131,3.747946
2022-12-22 23:01:27.439311,3.747671
2022-12-22 23:01:57.564194,3.74737
2022-12-22 23:02:27.693072,3.747082
2022-12-22 23:02:57.825995,3.746791
2022-12-22 23:03:27.949997,3.746509
2022-12-22 23:03:58.064824,3.746216
2022-12-22 23:04:28.187436,3.745909
2022-12-22 23:04:58.313958,3.74562
2022-12-22 23:05:28.445986,3.745322
2022-12-22 23:05:58.567680,3.74504
2022-12-22 23:06:28.677578,3.744746
2022-12-22 23:06:58.807927,3.744459
2022-12-22 23:07:28.926044,3.744155
2022-12-22 23:07:59.054233,3.743873
2022-12-22 23:08:29.186140,3.743584
2022-12-22 23:08:59.304050,3.743287
2022-12-22 23:09:29.420631,3.742999
2022-12-22 23:09:59.551902,3.742713
2022-12-22 23:10:29.691784,3.742432
2022-12-22 23:10:59.814196,3.742142
2022-12-22 23:11:29.950109,3.74184
2022-12-22 23:12:00.076029,3.741546
2022-12-22 23:12:30.202429,3.741271
2022-12-22 23:13:00.334899,3.740986
2022-12-22 23:13:30.453740,3.740679
2022-12-22 23:14:00.580021,3.740412
2022-12-22 23:14:30.714993,3.74013
2022-12-22 23:15:00.835994,3.739837
2022-12-22 23:15:30.961249,3.739569
2022-12-22 23:16:01.092122,3.739268
2022-12-22 23:16:31.218540,3.73898
2022-12-22 23:17:01.339914,3.738694
2022-12-22 23:17:31.466638,3.73842
2022-12-22 23:18:01.594156,3.738136
2022-12-22 23:18:31.728258,3.73786
2022-12-22 23:19:01.866630,3.737555
2022-12-22 23:19:32.006567,3.737268
2022-12-22 23:20:02.135532,3.736986
2022-12-22 23:20:32.263133,3.73671
2022-12-22 23:21:02.387667,3.736433
2022-12-22 23:21:32.509844,3.736151
2022-12-22 23:22:02.633431,3.735865
2022-12-22 23:22:32.764590,3.735569
2022-12-22 23:23:02.883312,3.735286
2022-12-22 23:23:33.009762,3.735014
2022-12-22 23:24:03.139583,3.734723
2022-12-22 23:24:33.266009,3.734442
2022-12-22 23:25:03.379466,3.73415
2022-12-22 23:25:33.514273,3.733876
2022-12-22 23:26:03.652854,3.733596
2022-12-22 23:26:33.783674,3.733304
2022-12-22 23:27:03.894972,3.733026
2022-12-22 23:27:34.031781,3.732751
2022-12-22 23:28:04.159366,3.732457
2022-12-22 23:28:34.278299,3.732176
2022-12-22 23:29:04.402230,3.7319
2022-12-22 23:29:34.524691,3.731605
2022-12-22 23:30:04.656764,3.731337
2022-12-22 23:30:34.788917,3.731059
2022-12-22 23:31:04.910545,3.730772
2022-12-22 23:31:35.033130,3.73048
2022-12-22 23:32:05.162769,3.730206
2022-12-22 23:32:35.303310,3.729912
2022-12-22 23:33:05.426077,3.729624
2022-12-22 23:33:35.558490,3.729365
2022-12-22 23:34:05.689479,3.729083
2022-12-22 23:34:35.811496,3.728804
2022-12-22 23:35:05.926591,3.728518
2022-12-22 23:35:36.047060,3.728229
2022-12-22 23:36:06.172431,3.727955
2022-12-22 23:36:36.305158,3.727676
2022-12-22 23:37:06.429644,3.727405
2022-12-22 23:37:36.547322,3.72713
2022-12-22 23:38:06.665828,3.726856
2022-12-22 23:38:36.796925,3.726579
2022-12-22 23:39:06.919550,3.726296
2022-12-22 23:39:37.048164,3.726013
2022-12-22 23:40:07.161676,3.72575
2022-12-22 23:40:37.291550,3.725471
2022-12-22 23:41:07.406386,3.725216
2022-12-22 23:41:37.537178,3.724916
2022-12-22 23:42:07.672086,3.724638
2022-12-22 23:42:37.813205,3.72437
2022-12-22 23:43:07.932681,3.724098
2022-12-22 23:43:38.067510,3.723828
2022-12-22 23:44:08.203397,3.723548
2022-12-22 23:44:38.339913,3.723277
2022-12-22 23:45:08.468858,3.723009
2022-12-22 23:45:38.596568,3.722737
2022-12-22 23:46:08.734321,3.72248
2022-12-22 23:46:38.864836,3.722193
2022-12-22 23:47:08.987186,3.721915
2022-12-22 23:47:39.109562,3.721638
2022-12-22 23:48:09.230943,3.721382
2022-12-22 23:48:39.355797,3.721111
2022-12-22 23:49:09.479540,3.72082
2022-12-22 23:49:39.613391,3.720559
2022-12-22 23:50:09.740488,3.720291
2022-12-22 23:50:39.869656,3.720024
2022-12-22 23:51:10.002403,3.719743
2022-12-22 23:51:40.125074,3.719449
2022-12-22 23:52:10.246512,3.719181
2022-12-22 23:52:40.383694,3.718935
2022-12-22 23:53:10.513777,3.71865
2022-12-22 23:53:40.642967,3.718387
2022-12-22 23:54:10.775170,3.718114
2022-12-22 23:54:40.904420,3.717848
2022-12-22 23:55:11.036203,3.717579
2022-12-22 23:55:41.173257,3.717313
2022-12-22 23:56:11.313035,3.717046
2022-12-22 23:56:41.442763,3.716769
2022-12-22 23:57:11.564533,3.716513
2022-12-22 23:57:41.677673,3.716238
2022-12-22 23:58:11.813883,3.715977
2022-12-22 23:58:41.943252,3.715694
2022-12-22 23:59:12.074211,3.715426
2022-12-22 23:59:42.197690,3.715172
2022-12-23 00:00:12.310185,3.714885
2022-12-23 00:00:42.438245,3.714638
2022-12-23 00:01:12.559852,3.714361
2022-12-23 00:01:42.674683,3.714096
2022-12-23 00:02:12.800511,3.713834
2022-12-23 00:02:42.924834,3.713558
2022-12-23 00:03:13.063227,3.713302
2022-12-23 00:03:43.195293,3.713029
2022-12-23 00:04:13.326357,3.71278
2022-12-23 00:04:43.458371,3.712516
2022-12-23 00:05:13.590597,3.71225
2022-12-23 00:05:43.715350,3.711982
2022-12-23 00:06:13.843977,3.711699
2022-12-23 00:06:43.970495,3.711456
2022-12-23 00:07:14.108910,3.711198
2022-12-23 00:07:44.240009,3.710942
2022-12-23 00:08:14.367657,3.710675
2022-12-23 00:08:44.499580,3.710418
2022-12-23 00:09:14.624884,3.710176
2022-12-23 00:09:44.757757,3.709913
2022-12-23 00:10:14.879230,3.709647
2022-12-23 00:10:45.015946,3.709394
2022-12-23 00:11:15.145924,3.70914
2022-12-23 00:11:45.268417,3.708894
2022-12-23 00:12:15.400130,3.708634
